Epoch,tr1,val1,tr2,val2,tr3,val3,tr4,val4,tr5,val5
17,0.693011999130249,0.6537871956825256,0.6603376865386963,0.6456155180931091,0.6920956373214722,0.6679689884185791,0.6840269565582275,0.6521366834640503,0.6986182332038879,0.6737490892410278
18,0.6927528381347656,0.6628705263137817,0.6799054145812988,0.6475397944450378,0.6855889558792114,0.6703815460205078,0.7011195421218872,0.6454367637634277,0.7021207809448242,0.6731330156326294
19,0.7030696868896484,0.6621966361999512,0.6840922832489014,0.6457440853118896,0.681389570236206,0.6754875183105469,0.7018410563468933,0.6476336717605591,0.6994878649711609,0.6716741323471069
20,0.6906540393829346,0.6662527322769165,0.6744893789291382,0.6491487622261047,0.7023558020591736,0.671359658241272,0.7006082534790039,0.6506457924842834,0.7028145790100098,0.6743508577346802
21,0.702003002166748,0.6618574857711792,0.6671246290206909,0.6488114595413208,0.6938920021057129,0.669001579284668,0.6900520324707031,0.6473000645637512,0.6893090605735779,0.6736809611320496
22,0.698454737663269,0.6632009744644165,0.6758814454078674,0.6484743356704712,0.6903172135353088,0.671359658241272,0.6912921071052551,0.6476790904998779,0.7070311307907104,0.6717060804367065
23,0.6982541084289551,0.663550615310669,0.6802935600280762,0.648629903793335,0.6996078491210938,0.6717069149017334,0.6914287209510803,0.6499748229980469,0.6992000341415405,0.674275279045105
24,0.7060372829437256,0.663546621799469,0.6748327016830444,0.6504247784614563,0.6931775808334351,0.6707271337509155,0.6812819242477417,0.6492909789085388,0.7035703659057617,0.6775426864624023
25,0.7032376527786255,0.6615163087844849,0.6751325130462646,0.6486940383911133,0.69415283203125,0.6759140491485596,0.7095329165458679,0.6490237712860107,0.7111590504646301,0.6681891083717346
26,0.6918795108795166,0.6557940244674683,0.6720242500305176,0.6552646160125732,0.6887780427932739,0.6731396913528442,0.6938192844390869,0.6512271165847778,0.7029614448547363,0.6717936396598816
27,0.6933397054672241,0.6645687818527222,0.667845606803894,0.6553370952606201,0.6944469213485718,0.6727834343910217,0.692007303237915,0.651404857635498,0.7038731575012207,0.6781842112541199
28,0.6946322917938232,0.6649051904678345,0.6751905679702759,0.6531686782836914,0.6914721131324768,0.6717653274536133,0.6949644088745117,0.6506937146186829,0.7026399374008179,0.6759277582168579
29,0.7000287771224976,0.6638909578323364,0.6704385280609131,0.6573221683502197,0.6983109712600708,0.6696910858154297,0.7057592272758484,0.6517578363418579,0.7043894529342651,0.674360990524292
30,0.690036416053772,0.6635413765907288,0.6690372228622437,0.6577374339103699,0.6869968175888062,0.6755435466766357,0.7037279605865479,0.6520929336547852,0.7074688673019409,0.6743408441543579
31,0.7031673789024353,0.6632104516029358,0.675675630569458,0.6582194566726685,0.6916801929473877,0.6758937835693359,0.6991757750511169,0.652428150177002,0.6979250311851501,0.6753032803535461
32,0.6918239593505859,0.6642166972160339,0.675432562828064,0.6575323939323425,0.7018417119979858,0.6745157241821289,0.7031457424163818,0.6532783508300781,0.7042727470397949,0.6756299734115601
33,0.6952015161514282,0.6632063388824463,0.6750233769416809,0.6573219299316406,0.7000678777694702,0.6737958192825317,0.6983484029769897,0.6555312871932983,0.7108227014541626,0.6787367463111877
34,0.7048986554145813,0.6621912121772766,0.6818133592605591,0.656846284866333,0.691959023475647,0.6734945774078369,0.6981910467147827,0.6533384919166565,0.7084076404571533,0.6775426864624023
35,0.6959438323974609,0.663546621799469,0.6698477268218994,0.6575323939323425,0.6954962015151978,0.6717707514762878,0.7021926641464233,0.6552667021751404,0.7032012343406677,0.6790335178375244
36,0.6997191905975342,0.6645324230194092,0.6651135683059692,0.6588976383209229,0.6945574283599854,0.6741839647293091,0.6899280548095703,0.6522347331047058,0.7073129415512085,0.6776986122131348
37,0.704312801361084,0.663534939289093,0.6765446066856384,0.6582817435264587,0.6980451345443726,0.6741448640823364,0.6984195113182068,0.6529558300971985,0.6992278099060059,0.6769302487373352
38,0.6920522451400757,0.6645324230194092,0.6795730590820312,0.6598599553108215,0.6933027505874634,0.6745325326919556,0.6958156824111938,0.6566358208656311,0.706990122795105,0.6779648065567017
39,0.6949247121810913,0.6665764451026917,0.6841777563095093,0.6592780947685242,0.6949316263198853,0.6727920770645142,0.704268217086792,0.6540573835372925,0.6944479942321777,0.6803663372993469
40,0.6937684416770935,0.6648741960525513,0.6716222167015076,0.6588976383209229,0.6880043745040894,0.6745325326919556,0.6873574256896973,0.6543071866035461,0.7009015083312988,0.6809384822845459
41,0.6989107728004456,0.6635273098945618,0.6755663156509399,0.659460186958313,0.6961920261383057,0.6710729598999023,0.691582977771759,0.6546456217765808,0.7029047012329102,0.6782552003860474
42,0.6933556795120239,0.6632009744644165,0.6862168908119202,0.6600807309150696,0.6873069405555725,0.6741839647293091,0.702971875667572,0.6540573835372925,0.6989736557006836,0.6783207058906555
43,0.6945619583129883,0.6632009744644165,0.676525354385376,0.6609751582145691,0.7003888487815857,0.6755725145339966,0.7002888917922974,0.6573327779769897,0.7017138600349426,0.6798059940338135
44,0.6931398510932922,0.663534939289093,0.6815106868743896,0.6604769229888916,0.6990600824356079,0.6755725145339966,0.7025144100189209,0.6573327779769897,0.7025601267814636,0.6793261766433716
45,0.7020384073257446,0.6635273098945618,0.6800752282142639,0.6613224744796753,0.6895102262496948,0.6748813390731812,0.7037708759307861,0.6558311581611633,0.7106209993362427,0.6790928840637207
46,0.6936270594596863,0.663194477558136,0.6728053092956543,0.6610482931137085,0.6941699981689453,0.6762723326683044,0.7029067873954773,0.6557909846305847,0.7080527544021606,0.6784358024597168
47,0.7013129591941833,0.663194477558136,0.6810185313224792,0.6607015132904053,0.6940653324127197,0.6731469035148621,0.6925667524337769,0.6554105877876282,0.7068273425102234,0.678080677986145
48,0.6953165531158447,0.6635273098945618,0.6751717925071716,0.6615365147590637,0.69202721118927,0.6727994680404663,0.6965732574462891,0.6577879190444946,0.7105045318603516,0.6791205406188965
49,0.7041029930114746,0.6638594269752502,0.6852096319198608,0.6608432531356812,0.6927266120910645,0.6762723326683044,0.7029615640640259,0.6577879190444946,0.7064616680145264,0.6784358024597168
50,0.6999017000198364,0.6638757586479187,0.6752327680587769,0.6609117984771729,0.6917285919189453,0.6752045154571533,0.6967971324920654,0.6571074724197388,0.7001437544822693,0.6780536770820618
51,0.6955682039260864,0.6635273098945618,0.6842625141143799,0.6598745584487915,0.6955828070640564,0.6759045124053955,0.6987261772155762,0.6567676663398743,0.6991235613822937,0.6794204711914062
52,0.6964527368545532,0.6638757586479187,0.6735085248947144,0.6605657935142517,0.6922485828399658,0.6766055822372437,0.7061526775360107,0.656088650226593,0.7117429971694946,0.6797773838043213
53,0.683678150177002,0.6642166972160339,0.6886807680130005,0.6604970693588257,0.6978338956832886,0.6766055822372437,0.7010225057601929,0.6557909846305847,0.7090671062469482,0.6784089803695679
54,0.6965997219085693,0.6645506620407104,0.6728792190551758,0.6598055362701416,0.6908571124076843,0.6759140491485596,0.7006981372833252,0.6565091013908386,0.7074301242828369,0.6787912249565125
55,0.694710373878479,0.6645420789718628,0.6804206371307373,0.6598055362701416,0.7002989053726196,0.6748737692832947,0.692179799079895,0.6565091013908386,0.7093784809112549,0.6780536770820618
56,0.6914463043212891,0.6641908288002014,0.6740143299102783,0.6608432531356812,0.6976052522659302,0.6755640506744385,0.7041672468185425,0.6565091013908386,0.6978337168693542,0.6794492602348328
57,0.7002643942832947,0.6645506620407104,0.6775956153869629,0.6601511240005493,0.6929229497909546,0.6752230525016785,0.7032952904701233,0.6565091013908386,0.7017225027084351,0.680134654045105
58,0.6879384517669678,0.6648741960525513,0.673116147518158,0.6616714596748352,0.6912252902984619,0.6731469035148621,0.6921423673629761,0.6565091013908386,0.6988546252250671,0.6790928840637207
59,0.6923317909240723,0.6652055978775024,0.6772898435592651,0.6609117984771729,0.6890455484390259,0.6731469035148621,0.7001739144325256,0.6565091013908386,0.6966241002082825,0.6791205406188965
60,0.6993569135665894,0.6652055978775024,0.6744837760925293,0.6612581014633179,0.7017598152160645,0.6738356351852417,0.6993128061294556,0.6565091013908386,0.7086783051490784,0.6791205406188965
61,0.6975406408309937,0.6655479669570923,0.6716146469116211,0.6616714596748352,0.7014089822769165,0.6738356351852417,0.6932670474052429,0.6565091013908386,0.6977161765098572,0.6791205406188965
62,0.6952449083328247,0.6652162075042725,0.6753116250038147,0.6616714596748352,0.6957458257675171,0.6738424897193909,0.6939799785614014,0.6568484902381897,0.7058960199356079,0.678816556930542
63,0.6972887516021729,0.6645324230194092,0.6817671060562134,0.6612581014633179,0.6979244947433472,0.6741907000541687,0.7046011090278625,0.6565091013908386,0.7106679677963257,0.6798838376998901
64,0.6938736438751221,0.6645324230194092,0.6826844215393066,0.6616047620773315,0.6961860656738281,0.6738356351852417,0.6979901790618896,0.6565091013908386,0.706754207611084,0.6791205406188965
65,0.698790967464447,0.6648741960525513,0.6756019592285156,0.6616047620773315,0.6954100131988525,0.6741907000541687,0.7069988250732422,0.6568484902381897,0.7013860940933228,0.6791205406188965
66,0.6972460746765137,0.6652162075042725,0.6814395189285278,0.6612581014633179,0.699802577495575,0.6741907000541687,0.6944692730903625,0.6568484902381897,0.704397439956665,0.6794492602348328
67,0.6871728897094727,0.6655479669570923,0.6802936792373657,0.6616047620773315,0.7050917744636536,0.6741961240768433,0.7062250971794128,0.6568484902381897,0.7085186243057251,0.6798059940338135
68,0.6986129879951477,0.6648837924003601,0.6817333698272705,0.6616047620773315,0.693027675151825,0.6741907000541687,0.6967455148696899,0.6568484902381897,0.6972045302391052,0.6798059940338135
69,0.6982275247573853,0.6648837924003601,0.6802500486373901,0.6616047620773315,0.6983241438865662,0.6741839647293091,0.6961450576782227,0.6568484902381897,0.7001259922981262,0.6798059940338135
70,0.6916306018829346,0.6648837924003601,0.6837984323501587,0.6616047620773315,0.6971816420555115,0.6741839647293091,0.692522406578064,0.6568484902381897,0.7038506865501404,0.6798059940338135
71,0.6930252313613892,0.6648741960525513,0.6785343885421753,0.6622987985610962,0.6953657865524292,0.6741839647293091,0.6993215084075928,0.6568484902381897,0.7022604942321777,0.6798059940338135
72,0.6971352100372314,0.6648741960525513,0.67561936378479,0.6619516611099243,0.6939923167228699,0.6741839647293091,0.6925613284111023,0.6568484902381897,0.6997959613800049,0.6794492602348328
73,0.6976935863494873,0.6652162075042725,0.677686870098114,0.6616047620773315,0.6940916776657104,0.6734875440597534,0.7013047337532043,0.6568484902381897,0.7053840160369873,0.6794492602348328
74,0.6970747709274292,0.6645420789718628,0.67705899477005,0.6616047620773315,0.6983188390731812,0.6741839647293091,0.696043074131012,0.6568484902381897,0.705124020576477,0.6794492602348328
75,0.6948283910751343,0.6645420789718628,0.6755474805831909,0.6616047620773315,0.6978332996368408,0.6745325326919556,0.6969387531280518,0.6568484902381897,0.7035390734672546,0.6790928840637207
76,0.6931989192962646,0.6642006635665894,0.6793219447135925,0.6622987985610962,0.7011250257492065,0.6745325326919556,0.696669340133667,0.6568484902381897,0.6970009803771973,0.6798059940338135
77,0.6971876621246338,0.6645506620407104,0.6746485233306885,0.6622987985610962,0.7050037980079651,0.6752230525016785,0.6994374394416809,0.6568484902381897,0.7033565044403076,0.6801629662513733
78,0.6924988031387329,0.6648921370506287,0.6809871196746826,0.6622987985610962,0.6946754455566406,0.6752230525016785,0.6913670301437378,0.6568484902381897,0.7028294801712036,0.6798059940338135
79,0.6961654424667358,0.6645420789718628,0.6766717433929443,0.6622987985610962,0.6973439455032349,0.6755725145339966,0.6948080658912659,0.6568484902381897,0.7027707099914551,0.6798059940338135
80,0.6975536346435547,0.6648921370506287,0.677849531173706,0.6626461744308472,0.693616509437561,0.6755725145339966,0.7033184766769409,0.6568484902381897,0.7115120887756348,0.6801629662513733
81,0.6934473514556885,0.6652339100837708,0.6773643493652344,0.6622987985610962,0.6959793567657471,0.6755725145339966,0.6971653699874878,0.6568484902381897,0.6999836564064026,0.6801629662513733
82,0.7069680690765381,0.6652339100837708,0.6751021146774292,0.6622987985610962,0.6931485533714294,0.6755725145339966,0.692857027053833,0.6568484902381897,0.7073360681533813,0.6801629662513733
83,0.6938413381576538,0.6652339100837708,0.6745092272758484,0.6622987985610962,0.6953178644180298,0.6755725145339966,0.6902178525924683,0.6568484902381897,0.7049691677093506,0.6798059940338135
84,0.7003610134124756,0.6652339100837708,0.6797206401824951,0.6622987985610962,0.6977670192718506,0.6755725145339966,0.695655345916748,0.6568484902381897,0.7001024484634399,0.6798059940338135
85,0.6943221688270569,0.6652339100837708,0.6806812882423401,0.6622987985610962,0.6916072964668274,0.6752230525016785,0.687676191329956,0.6568484902381897,0.6982343196868896,0.6798059940338135
86,0.6932798027992249,0.6652339100837708,0.6792913675308228,0.6622987985610962,0.6955276131629944,0.6755797863006592,0.6971131563186646,0.6568484902381897,0.7019786834716797,0.6798059940338135
87,0.6966312527656555,0.6652339100837708,0.6693393588066101,0.6622987985610962,0.6978777647018433,0.6748813390731812,0.7040747404098511,0.6568484902381897,0.7074838876724243,0.6798059940338135
88,0.6971429586410522,0.6652339100837708,0.6829798221588135,0.6622987985610962,0.6951614618301392,0.6752304434776306,0.705558180809021,0.6568484902381897,0.7012337446212769,0.6798059940338135
89,0.6931462287902832,0.6652339100837708,0.6693269610404968,0.6622987985610962,0.7023025155067444,0.6755797863006592,0.6986081600189209,0.6568484902381897,0.7045727968215942,0.6798059940338135
90,0.6971100568771362,0.6652339100837708,0.675457239151001,0.6622987985610962,0.6936746835708618,0.6755797863006592,0.7017457485198975,0.6568484902381897,0.70461106300354,0.6798059940338135
91,0.6908668279647827,0.6652339100837708,0.6743224859237671,0.6622987985610962,0.6962913274765015,0.6755797863006592,0.695218563079834,0.6568484902381897,0.7091180086135864,0.6798059940338135
92,0.701451301574707,0.6652339100837708,0.6819881796836853,0.6622987985610962,0.6999788284301758,0.6755797863006592,0.6949443817138672,0.6568484902381897,0.6926887631416321,0.6798059940338135
93,0.694798469543457,0.6652339100837708,0.6728116869926453,0.6622987985610962,0.7016735076904297,0.6755797863006592,0.6911035776138306,0.6568484902381897,0.7051459550857544,0.6798059940338135
94,0.6996171474456787,0.6652339100837708,0.6791091561317444,0.6622987985610962,0.6902123689651489,0.6755797863006592,0.6960335969924927,0.6568484902381897,0.7033421993255615,0.6794492602348328
95,0.6955478191375732,0.6652339100837708,0.6777174472808838,0.6622987985610962,0.6902883052825928,0.6752230525016785,0.6909751892089844,0.6568484902381897,0.7057851552963257,0.6794492602348328
96,0.7050561308860779,0.6645420789718628,0.6754840016365051,0.6622987985610962,0.6921685934066772,0.6752230525016785,0.6976542472839355,0.6568484902381897,0.6985877752304077,0.6794492602348328
97,0.6940686702728271,0.6645420789718628,0.6751759052276611,0.6622987985610962,0.6937960386276245,0.6752230525016785,0.6936202049255371,0.6568484902381897,0.7079822421073914,0.6798059940338135
98,0.7053828239440918,0.6645420789718628,0.6813035011291504,0.6622987985610962,0.6954457759857178,0.6752230525016785,0.6991128325462341,0.6568484902381897,0.7039355039596558,0.6798059940338135
99,0.7024409770965576,0.6652339100837708,0.6799665689468384,0.6622987985610962,0.7037032842636108,0.6752230525016785,0.692622184753418,0.6568484902381897,0.7087284326553345,0.6798059940338135
